Column1,Column2,channel_title,username,comment_text,emotion
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@PbrPbr-sl5ue,ఈ tv గొప్ప Ramoji Rao గారి మంచి మనసు,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@koilieswarrao3866,నెక్స్ట్ ఎపిసోడ్ లో అయినా సుధీర్ ఉండేటట్టు చూడండి సుధీర్ ఉంటే వేరే లెవల్ కి వెళ్తుంది ఈ ఎపిసోడ్,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@srinivasarao7291,"రోజా పంది రాలేదు , అందుకనే చూస్తున్నారు జనం",neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@AnilDilshad8464,నాగబాబు వాడు ఒక్క వెస్ట్ నా కొడకు కుత్తలోడు,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@AnilDilshad8464,Jabbardast యాజమాన్యానికి ఇదే చేపటం నువ్వు ఎన్ని చేంజెస్ చేసినా సరే జబ్బర్దస్త్ పతనం confirm,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@SatyavathiK-wf5hx,హాస్యం సృష్టించాలంటే స్త్రీ కేరెక్టర్లు లేనట్టు గా చూపించడం చాలా వల్గర్ గా ఉంది కాపురాలు అనుమానాలతో కూలిపోతున్నాయి ఆడవాళ్ళ కు కేరెక్టర్ వాల్యూ లేకుండా పోతోంది మిడిల్ క్లాస్ మధు అని వస్తుంది అది చూసి నేర్చుకోవాలి హాస్యం సున్నితంగా ఉంటుంది జనబాహుళ్యం లోనీ సమస్యలు రాజకీయ చైతన్యం తెచ్చే టాపిక్స్ ఎన్నో రకాలుగా హాస్యం సృష్టించవచ్చు సరదాగా చూద్దాం అనుకుంటే వల్గర్ ద్వంద్వ అర్థాలు టూ వర్స్ట్,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@Shekar153,సుధీర్ అన్న లేని లోటు చాలా బాధేసింది సుధీర్ ని కూడా ఇన్వైట్ చేయాల్సింది,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@Shekar153,అల్లం బెల్లం రేష్మి నీ పెళ్ళాం అన్న సుధీర్ అన్న,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@Shekar153,జై సుధీర్ అన్న జై జై సుధీర్ అన్న బండ మీద బండ నువ్వే నా గుండె అన్న,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@nanisomireddi6920,నాగబాబు గారు రావడం వల్ల సోకి. చాలా ఎనర్జీ అండ్ కామెడీ వచ్చింది.. చాలా రోజుల తర్వాత జబర్దస్త్ కామెడీ చూసి చాలా నవ్వుకున్న😂😂,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@RaviTeja-mh5hw,సుదీర్ ఉంటే ఇంకా చాలా చాలా బాగుండేది ఎపిసోడ్,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@VenuKundala,మళ్ళీ పాత వాళ్ళను తీసుకు రండి. మరో 12ఏండ్లు ఈదేయొచ్చు,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@koilieswarrao3866,సుధీర్ ఎందుకు లేడు ఇ ఎపిసోడ్ లో 😮😮,surprise
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@truenfacts9758,చంద్ర గారు.. నిజంగానే fitness 🎉,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@truenfacts9758,రోజా,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@truenfacts9758,"ఆది, లడ్డు లా అయ్యాడు",neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@BusharAfifa,Sudheer ee episode రావాల్సింది veellu andaru malli vasta rating baguntundi,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@NarayanaRao-rr4xk,Maa సుదీర్ తమ్ముడు ఎక్కడ అతను లేకపోతే ఎంత పెద్ద ఈవెంట్ ఆయన వెస్ట్ పప్పు ఎంత టెస్టుగా ఉన్నా గానీ ఆవకాయ లేక పోతే ఎలా ఉంటుందో అలానే సుదీర్ తమ్ముడు లేకపోతే అలానే ఉంటది,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@sanamanha1754,❤ నాగబాబు ❤ గారు ❤నవ్వు కి పెద్ద ఫ్యాన్ నేను❤❤ రోజా గారూ ఉంటే బాగుండు ❤ అందరూ కలిసి ఉండాలని కోరుకుంటున్నాను ❤అందరినీ ఇలా స్టేజ్ మీద చూస్తున్నందుకు చాలా సంతోషంగా ఉంది ❤,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@mahaboobpasha6255,మానస్ తప్ప జబర్దస్త్ చాలా బాగుంది ఎప్పుడో ఫుల్ ఎపిసోడ్ చూసినట్టు గుర్తు ఆ మానస్ తీసేయండి,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@malliswaril.2789,ఒక్క సుధీర్ అన్న తప్ప అందరూ ఉన్నారు అక్కడ😢 సుధీర్ అన్న లేకుండా ఏ ఎపిసోడ్ చేసిన నేను చూడను నేను చూసేది నాగబాబు గారు గురించి సుధీర్ అన్న గురించి,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@malliswaril.2789,సుధీర్ అన్న లేని ఏ ఎపిసోడ్ అంతలా నచ్చదు నాకు సుదీర్ లేని a ఎపిసోడ్ అంతలా బాగోవు .సుదీర్ ఒక మ్యాజిక్😊 యే ఎపిసోడ్ కైనా,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@vbroyal-108,కనులపండుగగా ఉంది చాన్నాళ్లకు తర్వాత అందరూ కలిసి ఉండటం మరియు చూడటం. ప్రత్యేకం గా నాగబాబు నవ్వుల రారాజు గారికి మరయు హైపర్ పవర్ టెంపర్ అయిన ఆది గారికి వారి మిత్రులకు 🙏,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@padmaguruvelli378,మిస్ యూ సుదీర్,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@massnagarjuna5897,సుదీర్ ఎక్కడ,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@paidisurannaidu3257,సుధీర్ లేని సెల బ్రేశూన్చోడలేను,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@raniindirachandika6797,సుధీర్ ఎక్కడ?!! 😮,surprise
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@guntipellikishan5920,సుదీర్ ఉంటే ఇంకా బాగుండేది,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@kotasuresh9847,"జబర్దస్త్... లో చాలా రోజుల తరవాత""అప్పి"" గారు ❤స్కిట్ చుసిన తరువాత 😅😅😅నవుకున్నాను 😅😅😅😅😂😂😂😂😂😂😂😂",happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@annajipusarla2680,వారంలో ఒక రోజు ఆది కామెడీ కి రారాజు హైపర్ ఆది ❤️🚩,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@SaiKumarErukalaSaiKumar,ఏ ఎవర్రా మీరంతా అరేయ్ నాగబాబు చిరంజీవి లేకుంటే నువ్వు ఎక్కడి నుంచి వచ్చావు పవన్ కళ్యాణ్ గాని నాగబాబు గానీ వీళ్ళందరూ ఆయన ఇచ్చిన ఇన్స్పిరేషన్ చిరంజీవి అంటే ఇండస్ట్రీకి ఒక మెగాస్టార్ అతను లేనిది ఎవ్వరు కూడా పనిచేయరు ఎవర్రా మీరంతా నాగబాబు వచ్చిందట జబర్దస్త్ నేనేం చేసిండు లవ్ యు జండా కామెడీ చేసిండా పని చేసిండా ఏం చేసిండు చెప్పండి,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@RS-POWERSTAR,🫂🫂నాగబాబు గారు వచ్చి మళ్ళీ ఆ షో వన్నే తెచ్చారు,neutral
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@raisingrehmanentrainment6030,సుధీర్ రోజా గారు ఉండి ఉంటే హైలెట్ సూపర్ ఉంటుంది అని అనుకునే వాళ్ళు లైక్ చేయండి. వాళ్ళు మిస్ అయ్యారు 😢😢,sadness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@sillasiva7094,Very nice day all number నీ chusin,happiness
oRK1kruEcnE,"Jabardasth | 12 Years Mega Celebrations | 1st August 2025 | Full Episode | Rashmi, Naga Babu, Aadi",ETV Jabardasth,@narasimhareddykotte2847,జబర్దస్త్ బుల్లి తెర మెగాస్టార్ సుడిగాలి సుధీర్ లేకుండా షో ఏ మాత్రం ఇంప్రెషన్ గా లేదు రష్మీ గారి పక్కన సుధీర్ ని తప్ప ఇంకెవరిని చూడలేకపోతున్నాము...,neutral
